Datetime,CPU,RSS,VMSize,Read,Write,Annotation,,,
2022-08-11 07-09-39,943.3391705,36461441024,44262109184,0,0,,,,
2022-08-11 07-09-42,934.7128992,36461694976,44266573824,0,0,,,,
2022-08-11 07-09-45,1026.679568,36462055424,44275240960,0,0,,,,
2022-08-11 07-09-49,997.4551715,36462194688,44277866496,0,0,,,,
2022-08-11 07-09-52,957.1398206,36462436352,44273926144,0,0,,,,
2022-08-11 07-09-56,1077.79262,36462735360,44280492032,0,4096,,,,
2022-08-11 07-10-00,1248.979592,36462723072,44240830464,0,0,,,,
2022-08-11 07-10-03,933.3333333,36462911488,44245295104,8192,8192,,,,
2022-08-11 07-10-07,1070.228881,36463435776,44260265984,4096,4096,,,,
2022-08-11 07-10-10,895.2922918,36463890432,44264730624,4096,4096,,,,
2022-08-11 07-10-14,877.9019109,36464439296,44273397760,4096,4096,,,,
2022-08-11 07-10-17,898.0468245,36464435200,44279963648,4096,4096,,,,
2022-08-11 07-10-21,892.8239853,36476301312,44287967232,4096,4096,,,,
2022-08-11 07-10-24,980.9479749,36476755968,44292431872,36864,4096,,,,
2022-08-11 07-10-28,718.8601195,36477333504,44294795264,4096,4096,,,,
2022-08-11 07-10-31,1009.284317,36477214720,44255133696,4096,4096,,,,
2022-08-11 07-10-35,796.8237477,36477685760,44272467968,4096,4096,,,,
2022-08-11 07-10-39,788.0737076,36481716224,44281761792,4096,4096,,,,
2022-08-11 07-10-42,805.7752341,36482924544,44286226432,4096,4096,,,,
2022-08-11 07-10-46,806.5931258,36483190784,44290691072,32768,4096,,,,
2022-08-11 07-10-49,879.9114931,36483874816,44297256960,4096,4096,,,,
2022-08-11 07-10-53,955.7022963,36484227072,44299620352,4096,4096,,,,
2022-08-11 07-10-56,814.9545772,36484395008,44295680000,36864,4096,,,,
2022-08-11 07-11-00,1068.120388,36484632576,44300144640,36864,4096,,,,
2022-08-11 07-11-03,942.5113593,36489957376,44303740928,36864,4096,,,,
2022-08-11 07-11-06,927.2992701,36490186752,44306104320,4096,4096,,,,
2022-08-11 07-11-10,1027.843617,36491059200,44304265216,36864,4096,,,,
2022-08-11 07-11-13,798.3010028,36491071488,44304527360,36864,4096,,,,
2022-08-11 07-11-17,1002.648671,36490772480,44305051648,36864,4096,,,,
2022-08-11 07-11-20,1021.856363,36491730944,44305313792,36864,4096,,,,
2022-08-11 07-11-24,934.595788,36496863232,44313473024,36864,4096,,,,
2022-08-11 07-11-27,874.0166205,36506071040,44322062336,36864,4096,,,,
2022-08-11 07-11-31,831.8693253,36504227840,44320223232,40960,4096,,,,
2022-08-11 07-11-34,1019.971349,36504637440,44316282880,40960,4096,,,,
2022-08-11 07-11-38,895.4337313,36505403392,44320747520,4096,4096,,,,
2022-08-11 07-11-41,1004.500375,36505681920,44316807168,4096,4096,,,,
2022-08-11 07-11-45,1032.191349,36507742208,44321271808,4096,4096,,,,
2022-08-11 07-11-48,926.8638245,36506038272,44321533952,4096,4096,,,,
2022-08-11 07-11-51,864.5613428,36506046464,44319694848,4096,4096,,,,
2022-08-11 07-11-55,1123.590144,36506349568,44324159488,4096,4096,,,,
2022-08-11 07-11-58,1033.047981,36506529792,44284760064,4096,4096,,,,
2022-08-11 07-12-02,1042.123775,36507058176,44303933440,4096,4096,,,,
2022-08-11 07-12-05,896.6937206,36507602944,44310499328,40960,4096,,,,
2022-08-11 07-12-09,930.8470237,36508094464,44319432704,4096,4096,,,,
2022-08-11 07-12-12,986.1700786,36508205056,44323897344,4096,4096,,,,
2022-08-11 07-12-16,907.6573681,36508585984,44324159488,4096,4096,,,,
2022-08-11 07-12-19,891.7213965,36508913664,44324421632,4096,4096,,,,
2022-08-11 07-12-23,1020.228111,36509179904,44324683776,40960,4096,,,,
2022-08-11 07-12-26,960.3473227,36509523968,44322844672,40960,4096,,,,
2022-08-11 07-12-30,968.6121266,36509917184,44323106816,40960,4096,,,,
2022-08-11 07-12-33,881.1586773,36510031872,44323368960,4096,4096,,,,
2022-08-11 07-12-37,889.490828,36510072832,44325732352,4096,4096,,,,
2022-08-11 07-12-40,845.6232963,36510396416,44326256640,4096,4096,,,,
2022-08-11 07-12-43,987.872663,36510846976,44324417536,4096,4096,,,,
2022-08-11 07-12-47,920.4040404,36511268864,44326780928,4096,4096,,,,
2022-08-11 07-12-50,862.3336481,36511379456,44320739328,4096,4096,,,,
2022-08-11 07-12-54,862.2988604,36511588352,44323102720,0,0,,,,
2022-08-11 07-12-57,1037.712183,36512145408,44327567360,0,0,,,,
2022-08-11 07-13-01,1038.280793,36516507648,44335697920,0,0,,,,
2022-08-11 07-13-04,1036.231335,36523012096,44301598720,0,4096,,,,
2022-08-11 07-13-08,951.5791259,36523888640,44312367104,0,0,,,,
2022-08-11 07-13-11,1043.659285,36525117440,44322283520,0,0,,,,
2022-08-11 07-13-15,898.4410185,36525875200,44326748160,8192,8192,,,,
2022-08-11 07-13-18,987.8900008,36528406528,44337516544,36864,4096,,,,
2022-08-11 07-13-22,982.1360699,36530741248,44347351040,36864,4096,,,,
2022-08-11 07-13-25,911.7024025,36532359168,44347875328,36864,4096,,,,
2022-08-11 07-13-28,799.2310045,36532338688,44350238720,4096,4096,,,,
2022-08-11 07-13-32,923.0822035,36537884672,44353937408,4096,4096,,,,
2022-08-11 07-13-35,969.5877374,36543569920,44322353152,36864,4096,,,,
2022-08-11 07-13-39,1407.483286,36544327680,44339425280,36864,4096,,,,
2022-08-11 07-13-43,884.6426891,36544888832,44345991168,4096,4096,,,,
2022-08-11 07-13-46,886.1733037,36545449984,44354658304,4096,4096,,,,
2022-08-11 07-13-49,853.8037103,36545433600,44359122944,36864,4096,,,,
2022-08-11 07-13-53,1159.208524,36545921024,44361486336,36864,4096,,,,
2022-08-11 07-13-57,1236.264398,36546211840,44361748480,36864,4096,,,,
2022-08-11 07-14-00,1355.289173,36546658304,44359909376,36864,4096,,,,
2022-08-11 07-14-04,1064.68216,36546977792,44362272768,36864,4096,,,,
2022-08-11 07-14-07,903.3627413,36551774208,44370309120,4096,4096,,,,
2022-08-11 07-14-11,1040.970102,36552445952,44330647552,36864,4096,,,,
2022-08-11 07-14-14,931.3271605,36552822784,44343517184,36864,4096,,,,
2022-08-11 07-14-18,870.6645057,36553072640,44352184320,36864,4096,,,,
2022-08-11 07-14-21,890.6262121,36553510912,44356648960,32768,4096,,,,
2022-08-11 07-14-25,853.76187,36554006528,44365316096,36864,4096,,,,
2022-08-11 07-14-28,947.4457543,36554260480,44371881984,36864,4096,,,,
2022-08-11 07-14-32,1148.130482,36554133504,44332220416,36864,4096,,,,
2022-08-11 07-14-35,953.990131,36554698752,44347191296,36864,4096,,,,
2022-08-11 07-14-39,876.7545569,36555001856,44353757184,4096,4096,,,,
2022-08-11 07-14-42,939.7927989,36555169792,44358221824,4096,4096,,,,
2022-08-11 07-14-45,902.626367,36555591680,44360585216,4096,4096,,,,
2022-08-11 07-14-49,901.8978102,36556075008,44365312000,4096,4096,,,,
2022-08-11 07-14-52,824.4029076,36558139392,44369776640,4096,4096,,,,
2022-08-11 07-14-56,950.8264285,36556681216,44374241280,4096,4096,,,,
2022-08-11 07-14-59,952.2591573,36555993088,44334579712,4096,4096,,,,
2022-08-11 07-15-03,976.3508623,36556685312,44345348096,4096,4096,,,,
2022-08-11 07-15-06,851.2037077,36557242368,44356116480,4096,4096,,,,
2022-08-11 07-15-10,1015.541595,36557791232,44362682368,4096,4096,,,,
2022-08-11 07-15-13,944.5723963,36565606400,44373143552,4096,4096,,,,
2022-08-11 07-15-16,873.6641881,36564033536,44377608192,40960,4096,,,,
2022-08-11 07-15-20,850.0370613,36564488192,44379971584,4096,4096,,,,
2022-08-11 07-15-23,1089.790816,36564717568,44378132480,4096,4096,,,,
2022-08-11 07-15-27,979.7514527,36564914176,44374192128,4096,4096,,,,
2022-08-11 07-15-30,889.9033483,36565315584,44381020160,4096,4096,,,,
2022-08-11 07-15-34,967.2847067,36565508096,44381282304,40960,4096,,,,
2022-08-11 07-15-37,973.4864212,36565848064,44379443200,40960,4096,,,,
2022-08-11 07-15-41,905.7088527,36566405120,44381806592,40960,4096,,,,
2022-08-11 07-15-44,965.5019412,36566466560,44384169984,40960,4096,,,,
2022-08-11 07-15-48,1221.353915,36566069248,44344508416,40960,4096,,,,
2022-08-11 07-15-51,860.0416956,36566626304,44359479296,40960,4096,,,,
2022-08-11 07-15-55,884.3549152,36571721728,44369178624,4096,4096,,,,
2022-08-11 07-15-58,876.1003071,36578381824,44380004352,4096,4096,,,,
2022-08-11 07-16-01,943.5365179,36579184640,44382367744,4096,4096,,,,
2022-08-11 07-16-05,880.5312406,36581634048,44386832384,0,0,,,,
2022-08-11 07-16-08,955.8512453,36579790848,44393398272,0,0,,,,
2022-08-11 07-16-12,798.5331995,36580429824,44395761664,0,4096,,,,
2022-08-11 07-16-15,840.5223654,36585488384,44403605504,0,0,,,,
2022-08-11 07-16-19,938.0309292,36591239168,44405669888,0,0,,,,
2022-08-11 07-16-22,878.9972433,36556791808,44373090304,0,0,,,,
2022-08-11 07-16-25,1036.974368,36564525056,44382273536,0,0,,,,
2022-08-11 07-16-29,982.2571825,36580433920,44359270400,8192,8192,,,,
2022-08-11 07-16-32,1062.161482,36586684416,44381790208,4096,4096,,,,
2022-08-11 07-16-36,942.3058983,36592771072,44394504192,36864,4096,,,,
2022-08-11 07-16-39,948.6899471,36534288384,44343533568,4096,4096,,,,
2022-08-11 07-16-43,1061.986843,36586758144,44405002240,4096,4096,,,,
2022-08-11 07-16-46,811.4997851,36588109824,44401987584,36864,4096,,,,
2022-08-11 07-16-50,985.6192641,36640415744,44453666816,36864,4096,,,,
2022-08-11 07-16-53,862.146012,36532453376,44349915136,4096,4096,,,,
2022-08-11 07-16-57,970.0723442,36588064768,44399980544,36864,4096,,,,
2022-08-11 07-17-00,1018.68483,36588716032,44404445184,4096,4096,,,,
2022-08-11 07-17-04,916.8996623,36588810240,44406808576,36864,4096,,,,
2022-08-11 07-17-07,1014.333333,36589416448,44367753216,4096,4096,,,,
2022-08-11 07-17-11,912.6916055,36590063616,44384825344,4096,4096,,,,
2022-08-11 07-17-14,949.7045194,36600393728,44402188288,4096,4096,,,,
2022-08-11 07-17-18,1286.43513,36534321152,44339404800,4096,4096,,,,
2022-08-11 07-17-22,954.8318206,36603318272,44414939136,4096,4096,,,,
2022-08-11 07-17-25,1061.620175,36607393792,44423241728,4096,4096,,,,
2022-08-11 07-17-29,756.1297548,36608118784,44425605120,4096,4096,,,,
2022-08-11 07-17-33,935.6999616,36608479232,44386492416,4096,4096,,,,
2022-08-11 07-17-36,854.0277355,36608655360,44399362048,36864,4096,,,,
2022-08-11 07-17-40,803.227584,36614619136,44411650048,4096,4096,,,,
2022-08-11 07-17-43,877.8363432,36536283136,44337299456,4096,4096,,,,
2022-08-11 07-17-47,963.1159634,36592603136,44397981696,36864,4096,,,,
2022-08-11 07-17-51,621.5900564,36604805120,44418461696,4096,4096,,,,
2022-08-11 07-17-55,810.6077732,36609732608,44419956736,36864,4096,,,,
2022-08-11 07-17-58,853.598708,36537364480,44348854272,4096,4096,,,,
2022-08-11 07-18-01,1160.260987,36593913856,44411756544,4096,4096,,,,
2022-08-11 07-18-05,838.6321063,36594372608,44409917440,4096,4096,,,,
2022-08-11 07-18-08,1147.565848,36538097664,44316020736,4096,4096,,,,
2022-08-11 07-18-12,1043.972707,36594036736,44389748736,4096,4096,,,,
2022-08-11 07-18-16,795.3049675,36539080704,44341760000,4096,4096,,,,
2022-08-11 07-18-20,1069.409423,36617916416,44425355264,4096,4096,,,,
2022-08-11 07-18-23,756.5671835,36539572224,44353052672,4096,4096,,,,
2022-08-11 07-18-27,1088.480372,36618326016,44436545536,4096,4096,,,,
2022-08-11 07-18-30,1013.352273,36624269312,44440543232,4096,4096,,,,
2022-08-11 07-18-34,891.0182745,36595859456,44409380864,4096,4096,,,,
2022-08-11 07-18-37,976.5621037,36540346368,44358303744,4096,4096,,,,
2022-08-11 07-18-41,1420.867873,36619431936,44435718144,4096,4096,,,,
2022-08-11 07-18-44,918.5483871,36625330176,44443578368,4096,4096,,,,
2022-08-11 07-18-48,1100.895968,36631699456,44447485952,4096,4096,,,,
2022-08-11 07-18-51,858.9010989,36541988864,44359352320,4096,4096,,,,
2022-08-11 07-18-55,1203.800129,36620828672,44436631552,4096,4096,,,,
2022-08-11 07-18-58,905.0139395,36621684736,44434792448,4096,4096,,,,
2022-08-11 07-19-02,902.6471344,36542816256,44358037504,4096,4096,,,,
2022-08-11 07-19-05,1212.175108,36627668992,44439252992,4096,4096,,,,
2022-08-11 07-19-09,864.0317228,36633100288,44449669120,4096,4096,,,,
2022-08-11 07-19-12,981.8320352,36634472448,44449931264,4096,4096,,,,
2022-08-11 07-19-16,1019.370582,36639551488,44455133184,4096,4096,,,,
2022-08-11 07-19-19,781.337672,36639903744,44453294080,0,0,,,,
2022-08-11 07-19-23,990.9199116,36639899648,44455657472,0,4096,,,,
2022-08-11 07-19-26,1240.208392,36640485376,44453818368,0,0,,,,
2022-08-11 07-19-30,1028.519104,36640735232,44451979264,0,0,,,,
2022-08-11 07-19-33,939.2944825,36640952320,44454342656,0,0,,,,
2022-08-11 07-19-37,853.6543422,36643307520,44456706048,0,0,,,,
2022-08-11 07-19-40,1106.681598,36640931840,44419145728,0,0,,,,
2022-08-11 07-19-44,982.4174893,36641366016,44427812864,8192,8192,,,,
2022-08-11 07-19-47,1017.540297,36644032512,44436742144,36864,4096,,,,
2022-08-11 07-19-51,835.6768464,36646199296,44445650944,36864,4096,,,,
2022-08-11 07-19-54,801.9361936,36646825984,44450115584,36864,4096,,,,
2022-08-11 07-19-57,761.2369299,36647448576,44458782720,36864,4096,,,,
2022-08-11 07-20-01,907.4226099,36649439232,44467609600,4096,4096,,,,
2022-08-11 07-20-04,1089.145574,36655222784,44471402496,36864,4096,,,,
2022-08-11 07-20-08,950.0470126,36655894528,44467462144,36864,4096,,,,
2022-08-11 07-20-11,863.2536383,36656254976,44471926784,36864,4096,,,,
2022-08-11 07-20-14,924.2859586,36656840704,44472188928,36864,4096,,,,
2022-08-11 07-20-18,1089.323133,36656799744,44468248576,4096,4096,,,,
2022-08-11 07-20-21,929.9045326,36657467392,44472713216,4096,4096,,,,
2022-08-11 07-20-25,913.4850238,36657532928,44468772864,4096,4096,,,,
2022-08-11 07-20-28,1139.243807,36659503104,44475338752,4096,4096,,,,
2022-08-11 07-20-32,980.0758124,36660330496,44471660544,4096,4096,,,,
2022-08-11 07-20-35,1039.703716,36660674560,44476125184,4096,4096,,,,
2022-08-11 07-20-39,1017.167382,36660609024,44474286080,36864,4096,,,,
2022-08-11 07-20-42,1000.459118,36665409536,44444467200,36864,4096,,,,
2022-08-11 07-20-46,928.8697212,36668968960,44461539328,36864,4096,,,,
2022-08-11 07-20-49,979.3313843,36667166720,44466003968,36864,4096,,,,
2022-08-11 07-20-53,848.890436,36667400192,44470468608,4096,4096,,,,
2022-08-11 07-20-56,875.4808525,36667822080,44479135744,4096,4096,,,,
2022-08-11 07-21-00,1080.507288,36667822080,44485701632,4096,4096,,,,
2022-08-11 07-21-03,1096.819965,36667654144,44446040064,4096,4096,,,,
2022-08-11 07-21-07,1198.587949,36670332928,44461010944,36864,4096,,,,
2022-08-11 07-21-10,867.4219493,36668657664,44467576832,40960,4096,,,,
2022-08-11 07-21-14,1242.307692,36668829696,44472303616,4096,4096,,,,
2022-08-11 07-21-18,1372.217645,36669407232,44480970752,4096,4096,,,,
2022-08-11 07-21-21,776.7577093,36669624320,44481232896,4096,4096,,,,
2022-08-11 07-21-24,819.2132935,36669538304,44483596288,4096,4096,,,,
2022-08-11 07-21-28,993.857357,36669923328,44483858432,4096,4096,,,,
2022-08-11 07-21-31,1094.586093,36670406656,44488323072,4096,4096,,,,
2022-08-11 07-21-35,1190.393758,36670251008,44448661504,4096,4096,,,,
2022-08-11 07-21-38,955.2648292,36670775296,44457328640,4096,4096,,,,
2022-08-11 07-21-42,907.0354987,36672843776,44465995776,4096,4096,,,,
2022-08-11 07-21-45,865.4652573,36671311872,44470460416,4096,4096,,,,
2022-08-11 07-21-49,843.2539683,36671832064,44477026304,4096,4096,,,,
2022-08-11 07-21-52,887.6897422,36672090112,44485693440,4096,4096,,,,
2022-08-11 07-21-56,952.6959022,36674658304,44488056832,4096,4096,,,,
2022-08-11 07-21-59,1007.712555,36672655360,44450758656,4096,4096,,,,
2022-08-11 07-22-03,947.3747017,36672888832,44467830784,4096,4096,,,,
2022-08-11 07-22-06,939.3445407,36673458176,44478599168,40960,4096,,,,
2022-08-11 07-22-10,923.2269655,36673818624,44485165056,40960,4096,,,,
2022-08-11 07-22-13,1221.566798,36674015232,44483325952,40960,4096,,,,
2022-08-11 07-22-17,907.7120164,36674572288,44487790592,4096,4096,,,,
2022-08-11 07-22-20,836.3478938,36674650112,44490153984,4096,4096,,,,
2022-08-11 07-22-24,1266.714411,36674650112,44452593664,4096,4096,,,,
2022-08-11 07-22-27,950.382328,36675018752,44469665792,4096,4096,,,,
2022-08-11 07-22-31,987.5793214,36675190784,44476231680,0,4096,,,,
2022-08-11 07-22-34,914.8059905,36697862144,44503281664,0,0,,,,
2022-08-11 07-22-37,940.5097684,36698664960,44505645056,0,0,,,,
2022-08-11 07-22-41,880.994152,36698923008,44510371840,0,0,,,,
2022-08-11 07-22-44,836.159461,36699566080,44516937728,0,0,,,,
2022-08-11 07-22-48,1105.175983,36699303936,44508794880,0,0,,,,
2022-08-11 07-22-51,1041.731196,36699967488,44513259520,0,0,,,,
2022-08-11 07-22-55,845.8876346,36700168192,44513521664,0,0,,,,
2022-08-11 07-22-58,953.0477481,36700565504,44515885056,8192,8192,,,,
2022-08-11 07-23-02,933.9989759,36700561408,44516147200,36864,4096,,,,
2022-08-11 07-23-05,861.6519174,36700717056,44518510592,36864,4096,,,,
2022-08-11 07-23-09,1381.671201,36700848128,44516671488,4096,4096,,,,
2022-08-11 07-23-12,843.9380762,36701433856,44516933632,36864,4096,,,,
2022-08-11 07-23-16,854.2846064,36702162944,44519297024,36864,4096,,,,
2022-08-11 07-23-19,818.0095611,36702199808,44517457920,36864,4096,,,,
2022-08-11 07-23-23,930.6143214,36702568448,44513517568,4096,4096,,,,
2022-08-11 07-23-26,931.3956957,36702760960,44520345600,36864,4096,,,,
2022-08-11 07-23-29,950.5780347,36707278848,44494315520,36864,4096,,,,
2022-08-11 07-23-33,879.0896898,36707860480,44502982656,4096,4096,,,,
2022-08-11 07-23-36,924.4099193,36708687872,44511649792,4096,4096,,,,
2022-08-11 07-23-40,842.3157163,36708610048,44516114432,4096,4096,,,,
2022-08-11 07-23-43,867.4131944,36709126144,44518477824,4096,4096,,,,
2022-08-11 07-23-46,858.8392665,36709498880,44520841216,4096,4096,,,,
2022-08-11 07-23-50,936.1371116,36719915008,44533981184,36864,4096,,,,
2022-08-11 07-23-53,915.9671064,36725878784,44544139264,36864,4096,,,,
2022-08-11 07-23-57,1086.118887,36732010496,44510629888,36864,4096,,,,
2022-08-11 07-24-00,887.5868833,36738244608,44533620736,4096,4096,,,,
2022-08-11 07-24-04,1438.699439,36709183488,44517056512,36864,4096,,,,
2022-08-11 07-24-08,994.2513652,36711161856,44524949504,36864,4096,,,,
2022-08-11 07-24-11,1005.239735,36711755776,44529414144,36864,4096,,,,
2022-08-11 07-24-15,1151.859019,36720685056,44500000768,36864,4096,,,,
2022-08-11 07-24-18,960.1261507,36726611968,44522934272,36864,4096,,,,
2022-08-11 07-24-22,858.8352977,36728492032,44531601408,36864,4096,,,,
2022-08-11 07-24-25,834.5000432,36734050304,44542033920,4096,4096,,,,
2022-08-11 07-24-28,939.4603351,36683698176,44497506304,4096,4096,,,,
2022-08-11 07-24-32,1101.767165,36656775168,44469989376,4096,4096,,,,
2022-08-11 07-24-36,1137.526723,36734902272,44548780032,4096,4096,,,,
2022-08-11 07-24-39,1001.956115,36735889408,44549042176,4096,4096,,,,
2022-08-11 07-24-42,910.6960368,36741201920,44559069184,4096,4096,,,,
2022-08-11 07-24-46,1133.709169,36657176576,44435316736,4096,4096,,,,
2022-08-11 07-24-49,1117.392212,36723081216,44525191168,4096,4096,,,,
2022-08-11 07-24-53,890.7218257,36741931008,44551843840,4096,4096,,,,
2022-08-11 07-24-56,1019.957109,36747948032,44561952768,4096,4096,,,,
2022-08-11 07-25-00,1480.295226,36687056896,44502441984,4096,4096,,,,
2022-08-11 07-25-04,1033.019819,36658659328,44470509568,4096,4096,,,,
2022-08-11 07-25-07,1159.390194,36658286592,44477075456,4096,4096,,,,
2022-08-11 07-25-11,1324.079119,36658384896,44437413888,4096,4096,,,,
2022-08-11 07-25-15,1080.426809,36659400704,44448182272,40960,4096,,,,
2022-08-11 07-25-18,1378.235111,36659318784,44456849408,4096,4096,,,,
2022-08-11 07-25-22,1173.001374,36659273728,44463415296,4096,4096,,,,
2022-08-11 07-25-26,1389.227129,36659908608,44474183680,4096,4096,,,,
2022-08-11 07-25-29,1236.759178,36660428800,44476547072,4096,4096,,,,
2022-08-11 07-25-33,1137.856408,36661600256,44479172608,4096,4096,,,,
2022-08-11 07-25-37,1240.597929,36660977664,44475232256,4096,4096,,,,
2022-08-11 07-25-40,1295.276945,36661800960,44479696896,4096,4096,,,,
2022-08-11 07-25-44,1234.496093,36661633024,44475756544,0,0,,,,
2022-08-11 07-25-48,1209.551657,36662145024,44476018688,0,0,,,,
2022-08-11 07-25-51,1044.811043,36662448128,44478382080,0,0,,,,
